orange_area_fraction,deltaE_from_background,log10_seconds,seconds
0.0166,10.1166,1.18197,15.2
0.37549,7.0374,2.47292,297.1
0.01855,11.0465,2.19849,157.9
0.92822,10.5136,4.16314,14559.3
0.85376,6.9906,1.46185,29.0
0.97729,11.6643,3.29807,1986.4
0.24048,10.5056,2.08307,121.1
0.28491,11.9255,3.26496,1840.6
0.99316,13.1718,3.90687,8070.0
0.83228,11.6492,3.91566,8234.9
0.7146,10.5481,3.99195,9816.4
0.021,19.8927,1.97208,93.8
0.4104,6.7021,1.91098,81.5
0.53564,3.9563,1.35121,22.4
0.0498,19.2398,1.83588,68.5
0.08594,8.3342,1.33911,21.8
0.96338,13.4594,3.76721,5850.8
0.20898,4.5527,1.07595,11.9
0.09155,11.6272,1.60344,40.1
0.29199,12.8451,3.78972,6161.9
0.86157,9.5499,3.7105,5134.6
0.84888,13.6364,4.45945,28804.0
0.43652,6.0973,2.3045,201.6
0.98926,7.8779,1.06787,11.7
0.83154,10.4643,3.85552,7170.1
0.03979,19.1486,1.94896,88.9
0.95117,13.0379,3.72763,5341.0
0.0,0.0,0.97385,9.4
0.00464,9.4513,1.03025,10.7
0.81299,6.7641,3.0881,1224.9
0.70142,10.4835,3.40229,2525.2
0.97949,5.7178,2.95615,904.0
0.03564,13.0967,2.84735,703.6
0.21704,11.262,3.08448,1214.7
0.0,0.0,1.38144,24.1
0.0,0.0,1.13553,13.7
0.00879,14.9691,2.17953,151.2
0.45728,8.4892,2.90425,802.1
0.02222,17.181,1.81223,64.9
0.05933,15.7344,1.55707,36.1
0.08423,14.1195,2.53383,341.8
0.49316,5.4332,2.39979,251.1
0.01929,18.8054,1.88471,76.7
1.0,0.0,4.28975,19487.3
0.52368,12.9052,4.3479,22279.4
0.0,0.0,1.07401,11.9
0.94019,5.4799,2.65688,453.8
0.0144,15.654,1.77167,59.1
0.88623,7.9703,2.13095,135.2
0.86279,5.2029,1.00713,10.2
0.07104,5.9377,1.19565,15.7
0.0,0.0,1.02555,10.6
0.01025,12.1987,1.36217,23.0
0.21484,10.5389,3.27499,1883.6
0.00439,10.1619,1.18928,15.5
0.49316,11.2435,4.13972,13794.8
0.38892,13.4037,3.83518,6842.0
0.18481,8.9391,1.88667,77.0
0.99976,0.0033,3.42933,2687.4
0.65747,11.7608,4.38076,24030.3
0.00317,8.3379,1.32777,21.3
0.52515,7.604,2.94914,889.5
0.65942,7.0533,2.60388,401.7
0.15283,8.5978,2.03676,108.8
0.87427,9.6272,1.95502,90.2
0.98389,10.4129,1.21908,16.6
0.57812,8.8977,3.26702,1849.3
0.23926,6.9797,1.62541,42.2
0.55054,8.2808,2.44741,280.2
1.0,0.0,4.29367,19663.9
0.97559,6.2778,2.17537,149.8
0.07178,12.7466,2.05815,114.3
0.97144,14.0397,4.30963,20399.9
0.23706,10.362,3.035,1083.9
0.45825,9.0393,2.9873,971.2
0.98218,11.7842,1.71549,51.9
0.98804,10.2477,3.24559,1760.3
0.02026,12.2605,2.28829,194.2
0.16089,9.162,2.88972,775.7
0.2605,7.7766,2.35589,226.9
0.0896,7.8102,1.19921,15.8
0.89624,9.5838,4.10946,12866.5
0.03369,20.2447,3.43027,2693.2
0.99536,18.3063,4.40372,25334.9
0.09424,13.2069,2.0227,105.4
1.0,0.0,1.93126,85.4
0.99805,9.804,1.39858,25.0
0.68018,6.9195,2.01991,104.7
0.40088,8.3035,2.09071,123.2
0.06396,15.4931,1.57513,37.6
0.04321,14.3099,1.8697,74.1
0.00439,21.206,1.97723,94.9
1.0,0.0,4.03742,10899.9
0.82349,5.9652,2.53345,341.5
0.59717,10.7678,3.89801,7907.0
0.0,0.0,1.08488,12.2
1.0,0.0,1.59158,39.0
0.74927,11.6947,4.38361,24188.4
0.81152,4.691,1.08687,12.2
0.00366,12.9371,1.15684,14.3
0.57153,7.7054,2.79538,624.3
0.10254,9.0967,1.96192,91.6
0.00952,12.3871,1.61251,41.0
0.26416,10.7126,3.12695,1339.5
0.34033,11.5865,3.12828,1343.6
0.04443,11.4062,1.59013,38.9
0.84473,5.9528,2.87242,745.5
0.17603,13.18,2.56458,366.9
0.78027,11.954,3.99562,9899.6
0.04443,6.9181,1.15312,14.2
0.0,0.0,1.7547,56.8
0.90576,7.839,2.96734,927.6
0.0376,10.0028,1.02505,10.6
0.98511,15.5075,3.99259,9830.9
1.0,0.0,4.44019,27554.5
0.05542,12.8859,2.10241,126.6
0.96436,14.3124,3.73349,5413.6
0.28369,7.9574,1.81304,65.0
1.0,0.0,4.36646,23252.1
0.354,5.7301,1.67651,47.5
0.0,0.0,0.92467,8.4
0.0,0.0,1.15253,14.2
0.0061,14.4319,2.57869,379.0
0.00708,11.8493,1.04323,11.0
0.99927,0.0181,4.48464,30523.9
